Date,BTC_USD,USD_Index,TLT,HYG,US10Y_Yield,VIX,Nasdaq100,SP500
2020-09-10,10401,93.34,135.60,60.90,0.69,29.71,11154.12,3339.19
2020-09-11,10442,93.33,135.89,61.02,0.67,26.87,11087.40,3340.97
2020-09-14,10797,93.07,135.88,60.96,0.67,25.85,11277.76,3383.54
2020-09-15,10975,93.05,135.55,61.12,0.68,25.59,11438.87,3401.20
2020-09-16,10949,93.21,135.14,61.12,0.69,26.04,11247.60,3385.49
2020-09-17,10945,92.97,135.56,61.06,0.68,26.46,11080.95,3357.01
2020-09-18,11094,92.93,135.14,60.91,0.69,25.83,10936.98,3319.47
2020-09-21,10538,93.54,135.82,60.42,0.67,27.78,10980.22,3281.06
2020-09-22,10246,93.99,135.71,60.63,0.66,26.86,11186.37,3315.57
2020-09-23,10760,94.39,135.90,60.01,0.68,28.58,10833.33,3236.92
2020-09-24,10693,94.35,136.42,60.05,0.67,28.51,10896.47,3246.59
2020-09-25,10751,94.58,136.42,59.94,0.66,26.38,11151.13,3298.46
2020-09-28,10845,94.26,136.03,60.33,0.66,26.19,11364.45,3351.60
2020-09-29,10784,93.89,136.18,60.38,0.64,26.27,11322.95,3335.47
2020-09-30,10619,93.89,134.88,60.63,0.68,26.37,11418.06,3363.00
2020-10-01,10576,93.71,135.10,60.83,0.68,26.70,11583.20,3380.80
2020-10-02,10549,93.84,134.60,60.83,0.70,27.63,11255.69,3348.42
2020-10-05,10604,93.51,131.97,61.29,0.76,27.96,11509.06,3408.60
2020-10-06,10669,93.83,132.68,61.15,0.74,29.48,11291.27,3360.97
2020-10-07,10916,93.63,131.71,61.37,0.79,28.06,11503.19,3419.44
2020-10-08,11064,93.61,132.42,61.51,0.76,26.36,11550.94,3446.83
2020-10-09,11296,93.06,132.40,61.65,0.77,25.00,11725.85,3477.14
2020-10-12,11426,93.07,132.82,61.96,0.78,25.07,12088.11,3534.22
2020-10-13,11430,93.53,133.77,61.68,0.73,26.07,12083.17,3511.93
2020-10-14,11495,93.38,134.08,61.53,0.72,26.40,11985.36,3488.67
2020-10-15,11322,93.86,133.84,61.49,0.73,26.97,11898.57,3483.34
2020-10-16,11358,93.68,133.47,61.42,0.74,27.41,11852.17,3483.81
2020-10-19,11916,93.43,132.97,61.20,0.76,29.18,11634.35,3426.92
2020-10-20,12824,93.07,131.70,61.42,0.80,29.35,11677.84,3443.12
2020-10-21,12966,92.61,131.25,61.41,0.82,28.65,11665.37,3435.56
2020-10-22,12932,92.95,129.88,61.52,0.85,28.11,11662.91,3453.49
2020-10-23,13108,92.77,130.68,61.59,0.84,27.55,11692.57,3465.39
2020-10-26,13654,93.05,131.89,61.05,0.80,32.46,11504.52,3400.97
2020-10-27,13271,92.94,132.78,61.07,0.78,33.35,11598.95,3390.68
2020-10-28,13438,93.41,132.90,60.57,0.78,40.28,11142.76,3271.03
2020-10-29,13547,93.96,131.61,60.74,0.83,37.59,11350.74,3310.11
2020-10-30,13781,94.04,130.31,60.87,0.86,38.02,11052.95,3269.96
2020-11-02,13950,94.05,131.29,61.02,0.85,37.13,11084.76,3310.24
2020-11-03,14134,93.55,130.53,61.54,0.88,35.55,11279.91,3369.16
2020-11-04,15580,93.41,133.36,62.12,0.77,29.57,11777.02,3443.44
2020-11-05,15566,92.53,133.59,62.34,0.78,27.58,12078.07,3510.45
2020-11-06,14834,92.23,131.98,62.12,0.82,24.86,12091.35,3509.44
2020-11-09,15291,92.73,129.20,62.59,0.96,25.75,11830.39,3550.50
2020-11-10,15701,92.75,128.46,62.50,0.97,24.80,11624.29,3545.53
2020-11-11,16276,93.04,128.92,62.48,0.96,23.45,11892.93,3572.66
2020-11-12,16318,92.96,131.12,62.06,0.88,25.35,11827.14,3537.01
2020-11-13,16068,92.76,130.94,62.27,0.89,23.10,11937.84,3585.15
2020-11-16,17645,92.57,130.63,62.62,0.91,22.45,12013.38,3626.91
2020-11-17,17804,92.42,131.48,62.64,0.87,22.71,11977.49,3609.53
2020-11-18,17817,92.32,131.86,62.52,0.88,23.84,11894.71,3567.79
2020-11-19,18621,92.29,132.54,62.74,0.85,23.11,11985.43,3581.87
2020-11-20,18642,92.39,133.71,62.62,0.83,23.70,11906.44,3557.54
2020-11-23,19107,92.51,133.10,62.71,0.86,22.66,11905.94,3577.59
2020-11-24,18732,92.23,131.78,62.90,0.88,21.64,12079.81,3635.41
2020-11-25,17151,91.99,131.37,62.87,0.88,21.25,12152.22,3629.65
2020-11-27,17717,91.79,132.65,62.98,0.84,20.84,12258.21,3638.35
2020-11-30,18803,91.87,132.48,62.91,0.84,20.57,12268.32,3621.63
2020-12-01,19201,91.31,130.53,63.07,0.93,20.77,12455.33,3662.45
2020-12-02,19445,91.12,129.49,63.25,0.95,21.17,12456.41,3669.01
2020-12-03,18700,90.71,130.54,63.28,0.92,21.28,12467.13,3666.72
2020-12-04,19154,90.70,128.62,63.55,0.97,20.79,12528.48,3699.12
2020-12-07,18321,90.79,129.78,63.52,0.93,21.30,12596.47,3691.96
2020-12-08,18554,90.97,130.40,63.47,0.91,20.68,12635.72,3702.25
2020-12-09,18265,91.09,129.96,63.37,0.94,22.27,12364.64,3672.82
2020-12-10,18059,90.79,131.12,63.49,0.91,22.52,12401.74,3668.10
2020-12-11,18804,90.98,131.58,63.42,0.89,23.31,12375.41,3663.46
2020-12-14,19417,90.71,131.22,63.44,0.89,24.72,12462.21,3647.49
2020-12-15,21311,90.47,130.78,63.64,0.92,22.89,12595.92,3694.62
2020-12-16,22805,90.45,130.43,63.54,0.92,22.50,12668.16,3701.17
2020-12-17,23138,89.82,130.08,63.64,0.93,21.93,12752.06,3722.48
2020-12-18,23870,90.02,129.69,63.69,0.95,21.57,12738.18,3709.41
2020-12-21,23783,90.04,130.21,63.46,0.94,25.16,12690.26,3694.92
2020-12-22,23241,90.65,130.88,63.54,0.92,24.23,12717.56,3687.26
2020-12-23,23736,90.41,129.98,63.83,0.95,23.31,12653.14,3690.01
2020-12-24,24665,90.33,130.49,63.96,0.93,21.53,12711.01,3703.06
2020-12-28,27362,90.34,130.55,64.04,0.93,21.70,12838.86,3735.36
2020-12-29,28841,90.01,130.38,63.96,0.94,23.08,12843.49,3727.04
2020-12-30,29002,89.63,130.66,64.09,0.93,22.77,12845.36,3732.04
2020-12-31,29374,89.94,130.85,64.14,0.92,22.75,12888.28,3756.07
2021-01-04,33992,89.88,130.70,64.01,0.92,26.97,12694.66,3700.65
2021-01-05,36824,89.44,129.73,64.03,0.95,25.34,12802.38,3726.86
2021-01-06,39371,89.53,127.06,63.91,1.04,25.07,12623.35,3748.14
2021-01-07,40798,89.83,125.94,64.10,1.07,22.37,12939.57,3803.79
2021-01-08,40255,90.10,125.54,64.19,1.11,21.56,13105.20,3824.68
2021-01-11,33923,90.54,125.33,63.85,1.13,24.08,12902.49,3799.61
2021-01-12,37316,90.05,125.23,63.93,1.14,23.33,12892.09,3801.19
2021-01-13,39187,90.32,126.64,64.12,1.09,22.21,12973.63,3809.84
2021-01-14,36825,90.24,125.45,64.11,1.13,23.25,12898.69,3795.54
2021-01-15,36178,90.78,125.95,64.00,1.10,24.34,12803.93,3768.25
2021-01-19,35548,90.50,126.36,64.19,1.09,23.24,12996.54,3798.91
2021-01-20,30826,90.47,126.48,64.30,1.09,21.58,13296.45,3851.85
2021-01-21,33006,90.13,125.60,64.27,1.11,21.32,13404.99,3853.07
2021-01-22,32068,90.24,126.00,64.14,1.09,21.91,13366.40,3841.47
2021-01-25,32570,90.39,127.49,64.16,1.04,23.19,13483.29,3855.36
2021-01-26,30433,90.17,127.25,64.06,1.04,23.02,13490.19,3849.62
2021-01-27,33466,90.65,127.57,63.88,1.01,37.21,13112.65,3750.77
2021-01-28,34316,90.46,126.86,64.07,1.06,30.21,13201.53,3787.38
2021-01-29,34270,90.58,126.10,63.90,1.09,33.09,12925.38,3714.24
2021-02-01,35510,91.02,126.25,64.11,1.08,30.24,13248.90,3773.86
2021-02-02,37472,91.20,125.43,64.26,1.11,25.56,13456.12,3826.31
2021-02-03,36926,91.12,124.32,64.31,1.13,22.91,13402.37,3830.17
2021-02-04,38144,91.53,123.99,64.44,1.14,21.77,13560.89,3871.74
2021-02-05,39266,91.04,122.95,64.54,1.17,20.87,13603.96,3886.83
2021-02-08,46481,90.93,123.49,64.73,1.16,21.24,13695.02,3915.59
2021-02-09,44918,90.44,123.58,64.61,1.16,21.63,13687.08,3911.23
2021-02-10,47909,90.37,124.40,64.60,1.13,21.99,13655.27,3909.88
2021-02-11,47505,90.42,123.72,64.63,1.16,21.25,13734.35,3916.38
2021-02-12,47106,90.48,122.19,64.73,1.20,19.97,13807.70,3934.83
2021-02-16,52149,90.51,120.33,64.63,1.30,21.46,13773.77,3932.59
2021-02-17,51680,90.95,121.09,64.61,1.30,21.50,13699.71,3931.33
2021-02-18,55888,90.59,120.60,64.52,1.29,22.49,13637.51,3913.97
2021-02-19,56100,90.36,119.00,64.53,1.35,22.05,13580.78,3906.71
2021-02-22,48824,90.01,118.09,64.33,1.37,23.45,13223.74,3876.50
2021-02-23,49705,90.17,117.75,64.48,1.36,23.11,13194.71,3881.37
2021-02-24,47094,90.18,116.98,64.55,1.39,21.34,13302.19,3925.43
2021-02-25,46340,90.13,115.07,63.94,1.52,28.89,12828.31,3829.34
2021-02-26,46188,90.93,118.87,63.74,1.46,27.95,12909.44,3811.15
2021-03-01,48379,91.04,117.30,64.46,1.45,23.35,13282.95,3901.82
2021-03-02,50538,90.79,117.31,64.36,1.41,24.10,13059.95,3870.29
2021-03-03,48561,90.95,116.04,64.16,1.47,26.67,12683.33,3819.72
2021-03-04,48927,91.63,115.29,63.91,1.55,28.57,12464.00,3768.47
2021-03-05,48912,91.98,115.51,64.10,1.55,24.66,12668.51,3841.94
2021-03-08,54824,92.31,114.62,63.64,1.60,25.47,12299.08,3821.35
2021-03-09,56009,91.96,116.20,63.73,1.55,24.03,12794.49,3875.44
2021-03-10,57805,91.79,116.44,63.93,1.52,22.56,12752.07,3898.81
2021-03-11,57332,91.42,115.60,64.16,1.53,21.91,13052.90,3939.34
2021-03-12,61243,91.68,113.14,63.99,1.63,20.69,12937.29,3943.34
2021-03-15,56805,91.83,113.81,63.99,1.61,20.03,13082.54,3968.94
2021-03-16,58871,91.87,113.35,63.85,1.62,19.79,13152.28,3962.71
2021-03-17,57859,91.40,112.50,63.93,1.64,19.23,13202.38,3974.12
2021-03-18,58347,91.85,111.36,63.45,1.73,21.58,12789.14,3915.46
2021-03-19,58314,91.92,112.05,63.69,1.73,20.95,12866.99,3913.10
2021-03-22,54739,91.80,113.31,63.92,1.68,18.88,13086.51,3940.59
2021-03-23,52774,92.34,114.33,63.99,1.64,20.30,13017.79,3910.52
2021-03-24,51704,92.53,114.95,64.02,1.61,21.20,12798.88,3889.14
2021-03-25,55137,92.88,114.04,64.13,1.61,19.81,12780.51,3909.52
2021-03-26,55974,92.77,113.64,64.33,1.66,18.86,12979.12,3974.54
2021-03-29,58918,92.94,112.68,64.36,1.72,20.74,12965.74,3971.09
2021-03-30,58919,93.30,113.27,64.21,1.73,19.61,12896.53,3958.55
2021-03-31,59096,93.23,112.64,64.52,1.75,19.40,13091.44,3972.89
2021-04-01,59384,92.93,114.51,64.66,1.68,17.33,13329.52,4019.87
2021-04-05,58192,92.60,114.01,64.68,1.72,17.91,13598.16,4077.91
2021-04-06,56049,92.34,114.78,64.80,1.66,18.12,13578.46,4073.94
2021-04-07,58324,92.46,113.98,64.77,1.65,17.16,13616.70,4079.95
2021-04-08,58245,92.06,114.92,64.80,1.63,16.95,13758.51,4097.17
2021-04-09,59793,92.16,114.51,64.75,1.67,16.69,13845.06,4128.80
2021-04-12,63503,92.14,114.46,64.68,1.67,16.91,13819.35,4127.99
2021-04-13,63110,91.85,115.31,64.73,1.62,16.65,13986.49,4141.59
2021-04-14,63314,91.69,114.95,64.70,1.64,16.99,13803.91,4124.66
2021-04-15,61573,91.67,116.87,64.96,1.53,16.57,14026.19,4170.42
2021-04-16,60684,91.56,115.96,64.83,1.57,16.25,14041.91,4185.47
2021-04-19,56473,91.07,115.63,64.72,1.60,17.29,13907.67,4163.26
2021-04-20,53906,91.24,116.16,64.61,1.56,18.68,13809.30,4134.94
2021-04-21,51762,91.16,116.40,64.83,1.56,17.50,13935.15,4173.42
2021-04-22,51094,91.33,116.90,64.71,1.55,18.71,13762.36,4134.98
2021-04-23,50051,90.86,116.63,64.88,1.57,17.33,13941.44,4180.17
2021-04-26,55033,90.81,116.46,64.85,1.57,17.64,14026.16,4187.62
2021-04-27,54825,90.91,115.45,64.76,1.62,17.56,13960.28,4186.72
2021-04-28,53555,90.61,115.52,64.89,1.62,17.28,13901.62,4183.18
2021-04-29,57750,90.61,115.18,64.96,1.64,17.61,13970.20,4211.47
2021-04-30,57828,91.28,115.45,64.93,1.63,18.61,13860.76,4181.17
2021-05-03,53334,90.95,115.52,64.96,1.61,18.31,13799.72,4192.66
2021-05-04,57424,91.29,116.30,64.92,1.59,19.48,13544.67,4164.66
2021-05-05,56397,91.31,116.49,65.04,1.58,19.15,13503.37,4167.59
2021-05-06,57356,90.95,116.68,65.02,1.56,18.39,13613.73,4201.62
2021-05-07,58804,90.23,116.11,65.07,1.58,16.69,13719.63,4232.60
2021-05-10,56705,90.21,114.93,64.92,1.60,19.66,13359.08,4188.43
2021-05-11,49151,90.14,114.28,64.85,1.62,21.84,13351.27,4152.10
2021-05-12,49716,90.71,113.08,64.54,1.70,27.59,13001.63,4063.04
2021-05-13,49881,90.75,113.26,64.77,1.67,23.13,13109.15,4112.50
2021-05-14,46760,90.32,114.32,64.98,1.63,18.81,13393.12,4173.85
2021-05-17,42909,90.22,114.07,64.86,1.64,19.72,13312.91,4163.29
2021-05-18,37002,89.75,113.78,64.70,1.64,21.34,13217.68,4127.83
2021-05-19,40783,90.19,113.51,64.53,1.68,22.18,13237.91,4115.68
2021-05-20,37305,89.81,114.44,64.81,1.63,20.67,13494.09,4159.12
2021-05-21,37537,90.02,114.81,64.90,1.63,20.15,13411.74,4155.86
2021-05-24,38402,89.83,115.23,64.98,1.61,18.40,13641.75,4197.05
2021-05-25,39294,89.64,116.30,64.99,1.56,18.84,13657.73,4188.13
2021-05-26,38437,90.04,116.10,65.01,1.57,17.36,13702.74,4195.99
2021-05-27,35698,89.97,115.63,64.98,1.61,16.74,13657.85,4200.88
2021-05-28,34616,90.03,115.45,64.96,1.58,16.76,13686.51,4204.11
2021-06-01,37575,89.83,115.42,65.15,1.62,17.90,13654.59,4202.04
2021-06-02,39209,89.90,115.69,65.23,1.59,17.48,13675.79,4208.12
2021-06-03,36894,90.50,115.26,65.10,1.62,18.04,13529.68,4192.85
2021-06-04,35552,90.14,116.84,65.24,1.56,16.42,13770.77,4229.89
2021-06-07,33473,89.95,116.48,65.26,1.57,16.42,13802.89,4226.52
2021-06-08,37345,90.08,117.29,65.31,1.53,17.07,13810.86,4227.26
2021-06-09,36703,90.12,118.33,65.36,1.49,17.89,13814.94,4219.55
2021-06-10,37334,90.08,119.04,65.48,1.46,16.10,13960.35,4239.18
2021-06-11,35553,90.56,118.85,65.50,1.46,15.65,13998.30,4247.44
2021-06-14,40406,90.52,117.94,65.44,1.50,16.39,14128.20,4255.15
2021-06-15,38347,90.54,117.80,65.43,1.50,17.02,14030.41,4246.59
2021-06-16,38054,91.13,117.70,65.34,1.57,18.15,13983.01,4223.70
2021-06-17,35787,91.89,119.46,65.39,1.51,17.75,14163.81,4221.86
2021-06-21,32506,91.86,119.67,65.49,1.48,17.89,14137.23,4224.79
2021-06-22,33723,91.73,119.96,65.53,1.47,16.66,14270.42,4246.44
2021-06-23,34662,91.80,119.65,65.46,1.49,16.32,14274.24,4241.84
2021-06-24,31638,91.82,119.84,65.67,1.49,15.97,14365.96,4266.49
2021-06-25,32186,91.81,118.60,65.73,1.54,15.62,14345.18,4280.70
2021-06-28,35868,91.88,119.82,65.73,1.48,15.76,14524.98,4290.61
2021-06-29,35041,92.05,120.02,65.81,1.48,16.02,14572.75,4291.80
2021-06-30,33572,92.44,120.55,65.82,1.44,15.83,14554.80,4297.50
2021-07-01,33897,92.60,120.56,65.94,1.48,15.48,14560.05,4319.94
2021-07-02,34669,92.23,121.29,66.05,1.43,15.07,14727.63,4352.34
2021-07-06,33855,92.55,122.71,66.01,1.37,16.44,14786.36,4343.54
2021-07-07,32877,92.64,123.79,66.03,1.32,16.20,14810.54,4358.13
2021-07-08,33798,92.36,124.28,65.89,1.29,19.00,14722.14,4320.82
2021-07-09,33521,92.13,122.53,66.00,1.36,16.18,14826.09,4369.55
2021-07-12,32702,92.23,122.37,65.98,1.36,16.17,14877.89,4384.63
2021-07-13,32822,92.75,121.44,65.79,1.41,17.12,14874.54,4369.21
2021-07-14,31781,92.41,122.82,65.89,1.36,16.33,14900.44,4374.30
2021-07-15,31422,92.62,124.17,65.85,1.30,17.01,14794.69,4360.03
2021-07-16,31533,92.69,123.94,65.76,1.30,18.45,14681.38,4327.16
2021-07-19,29807,92.89,126.65,65.31,1.18,22.50,14549.09,4258.49
2021-07-20,32111,92.97,125.43,65.64,1.21,19.73,14728.21,4323.06
2021-07-21,32313,92.75,123.84,65.80,1.28,17.91,14842.63,4358.69
2021-07-22,33582,92.82,125.02,65.84,1.26,17.69,14940.17,4367.48
2021-07-23,34292,92.91,124.18,65.97,1.29,17.20,15111.79,4411.79
2021-07-26,39407,92.65,123.81,65.87,1.28,17.58,15125.95,4422.30
2021-07-27,39996,92.43,125.13,65.78,1.23,19.36,14956.97,4401.46
2021-07-28,40008,92.32,125.14,65.83,1.26,18.31,15018.10,4400.64
2021-07-29,42236,91.86,124.45,65.97,1.27,17.70,15048.36,4419.15
2021-07-30,41626,92.17,125.03,65.88,1.24,18.24,14959.90,4395.26
2021-08-02,38153,92.05,126.15,65.72,1.17,19.46,14963.62,4387.16
2021-08-03,39748,92.08,126.21,65.80,1.18,18.04,15061.42,4423.15
2021-08-04,40870,92.27,126.47,65.68,1.18,17.97,15083.39,4402.66
2021-08-05,42816,92.24,125.83,65.83,1.22,17.28,15181.64,4429.10
2021-08-06,44556,92.80,123.73,65.75,1.29,16.15,15109.36,4436.52
2021-08-09,45585,92.95,123.28,65.60,1.32,16.72,15133.11,4432.35
2021-08-10,45594,93.06,122.71,65.45,1.34,16.79,15053.58,4436.75
2021-08-11,44428,92.91,122.64,65.56,1.33,16.17,15027.76,4442.41
2021-08-12,44423,93.03,122.44,65.67,1.36,15.59,15088.98,4460.80
2021-08-13,47842,92.52,124.37,65.81,1.29,15.45,15136.68,4468.00
2021-08-16,45940,92.63,124.67,65.83,1.26,16.12,15140.77,4479.70
2021-08-17,44698,93.13,124.62,65.68,1.26,17.91,15002.83,4448.10
2021-08-18,44744,93.14,125.04,65.53,1.27,21.57,14857.92,4400.30
2021-08-19,46765,93.57,125.96,65.53,1.24,21.67,14933.93,4405.80
2021-08-20,49332,93.50,126.05,65.68,1.26,18.56,15092.57,4441.70
2021-08-23,49539,92.96,125.96,65.89,1.25,17.15,15312.82,4479.50
2021-08-24,47714,92.89,124.98,65.98,1.29,17.22,15357.68,4486.20
2021-08-25,48989,92.83,123.95,66.05,1.35,16.79,15368.92,4496.20
2021-08-26,46832,93.06,124.29,66.01,1.34,18.84,15278.52,4470.00
2021-08-27,49076,92.69,125.13,66.19,1.31,16.39,15432.95,4509.40
2021-08-30,47008,92.65,125.46,66.27,1.29,16.19,15605.09,4528.80
2021-08-31,47157,92.63,124.61,66.29,1.30,16.48,15582.51,4522.70
2021-09-01,48844,92.45,124.82,66.34,1.31,16.11,15611.57,4524.10
2021-09-02,49291,92.22,125.36,66.43,1.29,16.41,15604.25,4536.90
2021-09-03,50000,92.03,124.22,66.43,1.33,16.41,15652.86,4535.40
2021-09-07,46778,92.51,123.17,66.26,1.38,18.14,15675.76,4520.00
2021-09-08,46088,92.65,124.01,66.33,1.35,17.96,15620.85,4514.10
2021-09-09,46389,92.48,125.51,66.40,1.30,18.80,15561.05,4493.30
2021-09-10,44852,92.58,124.40,66.30,1.35,20.95,15440.75,4458.60
2021-09-13,44960,92.67,125.16,66.46,1.33,19.37,15434.50,4468.70
2021-09-14,47078,92.62,126.68,66.43,1.28,19.46,15382.90,4443.10
2021-09-15,48136,92.55,126.23,66.53,1.31,18.18,15503.53,4480.70
2021-09-16,47786,92.93,125.65,66.51,1.34,18.69,15515.91,4473.80
2021-09-17,47292,93.19,125.05,66.43,1.37,20.81,15333.47,4433.00
2021-09-20,43002,93.28,126.60,66.19,1.31,25.71,15012.18,4357.70
2021-09-21,40664,93.20,126.49,66.30,1.33,24.36,15027.77,4354.20
2021-09-22,43583,93.46,127.25,66.43,1.32,20.87,15176.51,4395.60
2021-09-23,44882,93.03,124.37,66.46,1.41,18.63,15316.58,4449.00
2021-09-24,42878,93.33,123.16,66.36,1.47,17.75,15329.68,4455.50
2021-09-27,42191,93.38,122.70,66.30,1.48,18.76,15204.83,4443.10
2021-09-28,41064,93.77,120.79,66.00,1.54,23.25,14770.30,4352.60
2021-09-29,41551,94.34,121.00,66.12,1.55,22.56,14752.89,4359.50
2021-09-30,43830,94.23,120.98,66.04,1.52,23.14,14689.62,4307.50
2021-10-01,48157,94.03,122.00,66.20,1.48,21.15,14791.87,4357.00
2021-10-04,49252,93.78,121.69,65.96,1.49,22.96,14472.12,4300.50
2021-10-05,51508,93.97,120.52,65.93,1.54,21.30,14674.15,4345.70
2021-10-06,55331,94.27,121.20,65.90,1.53,21.00,14766.75,4363.60
2021-10-07,53793,94.22,119.93,65.90,1.58,19.54,14897.13,4399.80
2021-10-08,53925,94.07,119.09,65.71,1.61,18.77,14820.75,4391.30
2021-10-11,57468,94.32,118.79,65.50,1.61,20.00,14713.73,4361.20
2021-10-12,55967,94.52,120.82,65.62,1.59,19.85,14662.11,4350.60
2021-10-13,57381,94.08,121.99,65.80,1.56,18.64,14774.60,4363.80
2021-10-14,57354,93.96,122.45,66.17,1.52,16.86,15052.42,4438.30
2021-10-15,61709,93.94,121.73,66.05,1.59,16.30,15146.92,4471.40
2021-10-18,62034,93.95,122.30,66.02,1.59,16.31,15300.89,4486.50
2021-10-19,64237,93.73,120.62,66.07,1.65,15.70,15410.72,4519.60
2021-10-20,65988,93.56,119.80,66.09,1.65,15.49,15388.71,4536.20
2021-10-21,62200,93.77,119.66,65.93,1.68,15.01,15489.59,4549.80
2021-10-22,60708,93.64,120.98,65.77,1.66,15.43,15355.07,4544.90
2021-10-25,63100,93.81,120.79,65.88,1.64,15.24,15514.19,4566.50
2021-10-26,60290,93.95,121.79,65.90,1.63,15.98,15559.49,4574.80
2021-10-27,58453,93.80,124.01,65.84,1.54,16.98,15598.39,4551.70
2021-10-28,60598,93.34,123.59,66.01,1.57,16.53,15778.16,4596.40
2021-10-29,62235,94.12,123.97,65.84,1.55,16.26,15850.47,4605.40
2021-11-01,60927,93.88,123.07,65.76,1.58,16.41,15905.28,4613.70
2021-11-02,63249,94.09,123.62,65.92,1.56,16.03,15972.49,4630.60
2021-11-03,62904,93.86,122.34,66.05,1.60,15.10,16144.50,4660.60
2021-11-04,61423,94.35,123.63,66.23,1.53,15.44,16346.24,4680.10
2021-11-05,61016,94.32,125.48,66.48,1.45,16.48,16359.38,4697.50
2021-11-08,67526,94.05,125.24,66.40,1.51,17.22,16336.03,4701.70
2021-11-09,66935,93.95,126.87,66.45,1.46,17.78,16219.93,4685.20
2021-11-10,64954,94.85,124.55,66.08,1.56,18.73,15985.57,4646.70
2021-11-11,64801,95.18,124.37,65.96,1.56,17.66,16032.47,4649.30
2021-11-12,64156,95.13,123.82,65.98,1.58,16.29,16199.89,4682.90
2021-11-15,63562,95.41,122.27,65.91,1.63,16.49,16189.11,4682.80
2021-11-16,60124,95.92,121.96,65.94,1.63,16.37,16309.77,4700.90
2021-11-17,60386,95.83,122.92,65.87,1.60,17.11,16308.07,4688.70
2021-11-18,57014,95.54,123.39,65.82,1.59,17.59,16482.97,4704.50
2021-11-19,58130,96.03,124.69,65.76,1.54,17.91,16573.34,4698.00
2021-11-22,56299,96.55,123.23,65.51,1.63,19.17,16380.98,4682.90
2021-11-23,57602,96.49,121.44,65.42,1.67,19.38,16306.72,4690.70
2021-11-24,57209,96.88,123.39,65.41,1.64,18.58,16367.81,4701.50
2021-11-26,53738,96.09,126.51,64.94,1.48,28.62,16025.58,4594.60
2021-11-29,57845,96.34,125.49,65.34,1.52,22.96,16399.24,4655.30
2021-11-30,56938,95.99,127.40,65.07,1.43,27.19,16135.92,4567.00
2021-12-01,57250,96.03,128.19,65.07,1.43,31.12,15877.72,4513.00
2021-12-02,56517,96.16,128.35,65.56,1.44,27.95,15990.76,4577.10
2021-12-03,53709,96.12,129.88,65.56,1.35,30.67,15712.04,4538.40
2021-12-06,50567,96.33,128.10,65.84,1.43,27.18,15846.16,4591.70
2021-12-07,50634,96.37,127.06,66.20,1.48,21.89,16325.66,4686.80
2021-12-08,50503,95.89,124.86,66.18,1.52,19.90,16394.34,4701.20
2021-12-09,47611,96.27,125.56,65.88,1.49,21.58,16149.57,4667.40
2021-12-10,47170,96.10,125.26,66.04,1.48,18.69,16331.98,4712.00
2021-12-13,46777,96.32,127.11,66.04,1.42,20.31,16082.55,4669.00
2021-12-14,48408,96.57,126.81,65.92,1.44,21.89,15914.90,4634.10
2021-12-15,48901,96.51,125.59,66.17,1.47,19.29,16289.59,4709.90
2021-12-16,47675,96.04,125.64,66.12,1.44,20.57,15863.94,4668.70
2021-12-17,46193,96.56,127.06,66.06,1.41,21.57,15801.46,4620.60
2021-12-20,46898,96.55,126.11,65.95,1.43,22.87,15627.64,4568.00
2021-12-21,48923,96.49,125.63,66.30,1.48,21.01,15986.28,4649.20
2021-12-22,48626,96.08,126.21,66.48,1.46,18.63,16180.14,4696.60
2021-12-23,50812,96.02,125.11,66.67,1.50,17.96,16308.21,4725.80
2021-12-27,50684,96.09,125.42,66.74,1.48,17.68,16567.50,4791.20
2021-12-28,47554,96.20,124.92,66.70,1.49,17.54,16488.66,4786.40
2021-12-29,46465,95.93,123.56,66.60,1.55,16.95,16491.01,4793.10
2021-12-30,47156,95.97,124.59,66.57,1.52,17.33,16429.10,4778.70
2021-12-31,46218,95.97,124.84,66.55,1.52,17.22,16320.08,4766.20
2022-01-03,46445,96.21,121.56,66.52,1.63,16.60,16501.77,4796.60
2022-01-04,45830,96.26,121.05,66.35,1.66,16.91,16279.73,4793.50
2022-01-05,43418,96.17,120.40,65.84,1.71,19.73,15771.77,4700.60
2022-01-06,43111,96.32,120.71,65.85,1.73,19.61,15765.36,4696.10
2022-01-07,41518,95.72,119.84,65.68,1.76,18.76,15592.19,4677.00
2022-01-10,41839,95.99,120.14,65.73,1.78,19.40,15614.43,4670.30
2022-01-11,42743,95.62,120.94,66.04,1.75,18.41,15844.12,4713.10
2022-01-12,43909,94.92,120.47,66.15,1.74,17.62,15905.10,4726.40
2022-01-13,42562,94.79,121.54,65.91,1.70,20.31,15495.62,4659.00
2022-01-14,43091,95.17,119.71,65.85,1.78,19.19,15611.59,4662.90
2022-01-18,42390,95.73,118.02,65.53,1.87,22.79,15210.76,4577.10
2022-01-19,41676,95.51,118.84,65.47,1.83,23.85,15047.84,4532.80
2022-01-20,40740,95.73,119.57,65.34,1.83,25.59,14846.46,4482.70
2022-01-21,36501,95.64,121.00,65.35,1.75,28.85,14438.40,4397.90
2022-01-24,36702,95.92,120.00,65.28,1.75,29.90,14509.58,4410.10
2022-01-25,36994,95.95,119.81,65.09,1.78,31.16,14149.12,4356.40
2022-01-26,36831,96.39,118.36,64.87,1.85,31.96,14172.76,4349.90
2022-01-27,37217,97.25,120.53,64.59,1.81,30.49,14003.11,4326.50
